throughput,blocks_completed,ships_delivered,steps,sim_time,total_reward,wall_time_s,total_tardiness,avg_tardiness,spmt_utilization,crane_utilization,makespan,oee,total_cost,mean_inference_ms,p99_inference_ms,planned_maintenance,breakdowns,breakdown_rate,maint_rate,config,agent,seed
0.05070993914807302,50,1,986,986.0,964.9999999999991,0.9906104580149986,0.0,0.0,0.11832319134550372,0.011268875366238449,986.0,0.11832319134550372,0.0,0.19679617341683373,0.9350419888505707,0,0,0.0,0.0,small_instance,Expert,0
0.05,50,0,1000,1000.0,464.9999999999992,0.841972749971319,0.0,0.0,0.11666666666666667,0.011111111111111112,1000.0,0.11666666666666667,0.0,0.1844407403259538,0.7908710138872265,0,0,0.0,0.0,small_instance,Expert,1
0.05,50,0,1000,1000.0,464.99999999999886,0.8915477499831468,0.0,0.0,0.11666666666666667,0.011111111111111112,1000.0,0.11666666666666667,0.0,0.19578638911480084,0.9151721565285696,0,0,0.0,0.0,small_instance,Expert,2
0.0574052812858783,50,1,871,871.0,964.9999999999995,0.6933218329795636,0.0,0.0,0.13394565633371602,0.012756729174639622,871.0,0.13394565633371602,0.0,0.046951583403255684,0.40250811143778265,0,0,0.0,0.0,small_instance,MPC,0
0.05263157894736842,50,1,950,950.0,965.0,0.7121848340029828,0.0,0.0,0.12280701754385964,0.011695906432748537,950.0,0.12280701754385964,0.0,0.04609060626918156,0.41186858899891376,0,0,0.0,0.0,small_instance,MPC,1
0.055248618784530384,50,1,905,905.0,964.9999999999995,0.6784433749853633,0.0,0.0,0.1289134438305709,0.012277470841006752,905.0,0.1289134438305709,0.0,0.046854055787627046,0.40824828902259513,0,0,0.0,0.0,small_instance,MPC,2
0.05656108597285068,50,1,884,884.0,964.9999999999995,149.68383170798188,0.0,0.0,0.13197586726998492,0.01256913021618904,884.0,0.13197586726998492,0.0,168.6468742924402,0.029619351262226694,0,0,0.0,0.0,small_instance,GA,0
0.0544069640914037,50,1,919,919.0,964.9999999999998,155.505943458993,0.0,0.0,0.12694958287994196,0.012090436464756377,919.0,0.12694958287994196,0.0,168.47752090787992,0.06671372568234701,0,0,0.0,0.0,small_instance,GA,1
0.053475935828877004,50,1,935,935.0,964.9999999999998,147.5986911249929,0.0,0.0,0.12477718360071301,0.011883541295306001,935.0,0.12477718360071301,0.0,157.1705255775095,0.04878407460637334,0,0,0.0,0.0,small_instance,GA,2
